,time_histo_el_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
13790,27657.0,168654,131888,3,1,0,0,168654,131888
13791,27659.0,174669,136102,4,0,1,0,174669,136102
13792,27661.0,178103,131490,1,0,0,0,178103,131490
13793,27663.0,178756,128642,1,0,0,0,178756,128642
13794,27665.0,176565,133463,5,0,1,0,176565,133463
13795,27667.0,170754,139227,8,0,1,0,170754,139227
13796,27669.0,172323,142352,6,0,1,0,172323,142352
13797,27671.0,171315,145464,6,0,0,0,171315,145464
13798,27673.0,172883,154952,4,0,0,0,172883,154952
13799,27675.0,171115,149100,3,1,0,0,171115,149100
13800,27677.0,170845,142598,7,0,0,0,170845,142598
13801,27679.0,173332,140467,6,0,0,0,173332,140467
13802,27681.0,175424,140363,8,1,0,0,175424,140363
13803,27683.0,174484,147011,8,0,0,0,174484,147011
13804,27685.0,171947,148055,4,0,0,0,171947,148055
13805,27687.0,169888,144189,4,0,0,0,169888,144189
13806,27689.0,169970,140893,9,0,1,0,169970,140893
13807,27691.0,167781,139120,4,0,0,0,167781,139120
13808,27693.0,169002,141410,6,0,0,0,169002,141410
13809,27695.0,167307,149583,7,0,0,0,167307,149583
13810,27697.0,169095,150845,3,0,0,0,169095,150845
13811,27699.0,168757,148799,4,0,0,0,168757,148799
13812,27701.0,169760,149549,6,0,0,0,169760,149549
13813,27703.0,171741,147597,5,0,0,0,171741,147597
13814,27705.0,171872,148306,10,0,1,0,171872,148306
13815,27707.0,168700,149474,5,1,0,0,168700,149474
13816,27709.0,167299,153061,4,0,0,0,167299,153061
13817,27711.0,164604,153386,4,0,0,0,164604,153386
13818,27713.0,164995,156943,6,0,0,0,164995,156943
13819,27715.0,164913,155011,6,0,0,0,164913,155011
13820,27717.0,162359,152165,6,1,1,0,162359,152165
13821,27719.0,166266,152162,2,0,0,0,166266,152162
13822,27721.0,166123,153114,3,0,0,0,166123,153114
13823,27723.0,163536,150255,5,0,1,0,163536,150255
13824,27725.0,167808,153791,3,0,0,0,167808,153791
13825,27727.0,169205,156858,6,2,0,0,169205,156858
13826,27729.0,167283,154622,7,0,0,0,167283,154622
13827,27731.0,166452,153978,8,0,0,0,166452,153978
13828,27733.0,169447,155796,4,0,0,0,169447,155796
13829,27735.0,171984,152273,1,0,0,0,171984,152273
13830,27737.0,174593,146291,10,1,0,0,174593,146291
13831,27739.0,173691,146573,6,1,1,1,173691,146573
13832,27741.0,173599,145133,6,1,1,0,173599,145133
13833,27743.0,174130,149158,9,0,0,0,174130,149158
13834,27745.0,172228,146353,6,0,0,0,172228,146353
13835,27747.0,177428,143002,6,0,0,0,177428,143002
13836,27749.0,179388,143360,6,0,0,0,179388,143360
13837,27751.0,184698,148054,3,0,0,0,184698,148054
13838,27753.0,179972,153511,4,0,0,0,179972,153511
13839,27755.0,179739,157312,5,0,0,0,179739,157312
13840,27757.0,176059,155932,6,1,0,0,176059,155932
13841,27759.0,177734,156670,4,0,0,0,177734,156670
13842,27761.0,177718,154983,9,3,1,1,177718,154983
13843,27763.0,176920,142209,6,0,0,0,176920,142209
13844,27765.0,174998,138113,4,0,0,0,174998,138113
13845,27767.0,177061,135376,6,1,1,0,177061,135376
13846,27769.0,181313,126558,2,0,0,0,181313,126558
13847,27771.0,183931,121068,10,0,0,0,183931,121068
13848,27773.0,184165,125338,2,0,0,0,184165,125338
13849,27775.0,184597,128307,4,0,0,0,184597,128307
13850,27777.0,181784,122918,5,1,0,0,181784,122918
13851,27779.0,183451,130267,2,0,0,0,183451,130267
13852,27781.0,187088,134327,9,0,0,0,187088,134327
13853,27783.0,184703,133772,7,1,2,0,184703,133772
13854,27785.0,180423,136662,3,0,0,0,180423,136662
13855,27787.0,177985,137111,5,0,0,0,177985,137111
13856,27789.0,179892,141867,3,0,0,0,179892,141867
13857,27791.0,182589,148603,2,0,0,0,182589,148603
13858,27793.0,182869,147806,4,0,0,0,182869,147806
13859,27795.0,183277,146073,3,0,0,0,183277,146073
13860,27797.0,183316,146735,2,0,0,0,183316,146735
13861,27799.0,181774,152128,7,0,2,0,181774,152128
13862,27801.0,181487,153499,6,0,1,0,181487,153499
13863,27803.0,183336,154852,5,0,1,0,183336,154852
13864,27805.0,185626,157099,4,1,0,0,185626,157099
13865,27807.0,184274,155538,5,0,0,0,184274,155538
13866,27809.0,181833,152923,6,0,0,0,181833,152923
13867,27811.0,180473,150001,3,0,1,0,180473,150001
13868,27813.0,179532,150638,8,1,1,0,179532,150638
13869,27815.0,178998,152737,3,1,0,0,178998,152737
13870,27817.0,180257,153438,7,0,0,0,180257,153438
13871,27819.0,179661,154071,5,0,0,0,179661,154071
13872,27821.0,177039,154433,8,0,0,0,177039,154433
13873,27823.0,176298,156123,4,0,0,0,176298,156123
13874,27825.0,178501,157166,1,0,0,0,178501,157166
13875,27827.0,180168,152966,3,0,0,0,180168,152966
13876,27829.0,178529,151409,5,0,0,0,178529,151409
13877,27831.0,180823,151566,5,0,0,0,180823,151566
13878,27833.0,181893,148313,11,1,0,0,181893,148313
13879,27835.0,183075,148997,5,1,0,0,183075,148997
13880,27837.0,184632,152888,6,0,0,0,184632,152888
13881,27839.0,186069,155979,5,0,0,0,186069,155979
13882,27841.0,180778,158460,3,0,0,0,180778,158460
13883,27843.0,177804,155033,5,0,0,0,177804,155033
13884,27845.0,174692,150328,8,0,1,0,174692,150328
13885,27847.0,177841,150471,4,0,0,0,177841,150471
13886,27849.0,180229,151326,4,0,0,0,180229,151326
13887,27851.0,178628,148766,7,0,2,0,178628,148766
13888,27853.0,175969,144359,5,0,0,0,175969,144359
13889,27855.0,175030,142398,3,1,0,0,175030,142398
13890,27857.0,173798,139364,5,0,0,0,173798,139364
13891,27859.0,172930,139666,3,0,0,0,172930,139666
13892,27861.0,168946,143866,3,0,0,0,168946,143866
13893,27863.0,167129,147735,7,0,0,0,167129,147735
13894,27865.0,168265,154184,5,2,0,0,168265,154184
13895,27867.0,166174,154797,6,0,0,0,166174,154797
13896,27869.0,168013,156866,8,0,0,0,168013,156866
13897,27871.0,172181,159235,7,0,0,0,172181,159235
13898,27873.0,171379,157004,7,1,0,0,171379,157004
13899,27875.0,173374,156640,5,1,0,0,173374,156640
13900,27877.0,176657,156986,4,0,0,0,176657,156986
13901,27879.0,174144,157790,6,0,1,0,174144,157790
13902,27881.0,177421,162372,2,0,0,0,177421,162372
13903,27883.0,176596,163629,11,2,1,0,176596,163629
13904,27885.0,178527,164304,7,0,1,0,178527,164304
13905,27887.0,175299,163901,3,0,0,0,175299,163901
13906,27889.0,174510,163057,4,0,0,0,174510,163057
13907,27891.0,171411,156635,9,1,0,0,171411,156635
13908,27893.0,175540,159803,6,1,0,0,175540,159803
13909,27895.0,176634,159519,7,0,1,0,176634,159519
13910,27897.0,180436,157979,9,0,0,0,180436,157979
13911,27899.0,179927,156641,8,1,0,0,179927,156641
13912,27901.0,185150,156420,2,0,1,0,185150,156420
13913,27903.0,188191,155659,6,1,2,0,188191,155659
13914,27905.0,184376,155790,5,1,0,0,184376,155790
13915,27907.0,185607,154368,5,0,0,0,185607,154368
13916,27909.0,184468,152691,7,1,3,0,184468,152691
13917,27911.0,181481,151115,3,0,1,0,181481,151115
13918,27913.0,178324,150997,6,2,0,0,178324,150997
13919,27915.0,176330,151644,6,0,0,0,176330,151644
13920,27917.0,175172,150727,5,0,0,0,175172,150727
13921,27919.0,175715,149994,5,1,2,1,175715,149994
13922,27921.0,172755,146718,2,0,0,0,172755,146718
13923,27923.0,172619,149676,5,0,0,0,172619,149676
13924,27925.0,175305,153988,7,1,1,0,175305,153988
13925,27927.0,175098,151425,4,0,0,0,175098,151425
13926,27929.0,177834,152487,4,0,0,0,177834,152487
13927,27931.0,175931,153960,10,1,0,0,175931,153960
13928,27933.0,174594,153631,5,0,0,0,174594,153631
13929,27935.0,177279,154023,3,0,0,0,177279,154023
13930,27937.0,178833,152939,5,1,0,0,178833,152939
13931,27939.0,181445,156828,6,0,0,0,181445,156828
13932,27941.0,180864,159424,6,2,0,0,180864,159424
13933,27943.0,180061,159244,6,1,0,0,180061,159244
13934,27945.0,181796,159978,6,0,0,0,181796,159978
13935,27947.0,183442,160059,5,1,0,0,183442,160059
13936,27949.0,181169,162022,5,0,0,0,181169,162022
13937,27951.0,181123,162537,10,1,0,0,181123,162537
13938,27953.0,179340,162376,6,0,0,0,179340,162376
13939,27955.0,181256,161187,7,0,2,0,181256,161187
13940,27957.0,180019,160471,4,0,0,0,180019,160471
13941,27959.0,178307,157085,6,0,1,0,178307,157085
13942,27961.0,176045,158498,4,0,0,0,176045,158498
13943,27963.0,177290,160902,12,1,1,0,177290,160902
13944,27965.0,179475,161873,10,0,0,0,179475,161873
13945,27967.0,181173,163489,7,1,0,0,181173,163489
13946,27969.0,180872,163795,3,0,0,0,180872,163795
13947,27971.0,181312,161034,7,0,2,0,181312,161034
13948,27973.0,184783,160483,6,0,0,0,184783,160483
13949,27975.0,184113,165027,4,1,0,0,184113,165027
13950,27977.0,174944,161514,7,0,0,0,174944,161514
13951,27979.0,177583,163917,5,1,0,0,177583,163917
13952,27981.0,172498,157661,3,0,0,0,172498,157661
13953,27983.0,169255,155138,3,0,0,0,169255,155138
13954,27985.0,169569,159033,2,0,0,0,169569,159033
13955,27987.0,169586,159137,3,0,0,0,169586,159137
13956,27989.0,162424,153331,6,0,0,0,162424,153331
13957,27991.0,166573,154451,1,0,0,0,166573,154451
13958,27993.0,171587,156499,3,0,0,0,171587,156499
13959,27995.0,175710,157876,10,0,0,0,175710,157876
13960,27997.0,180210,159362,2,0,0,0,180210,159362
13961,27999.0,181666,158640,5,1,0,0,181666,158640
13962,28001.0,182284,164004,3,1,0,0,182284,164004
13963,28003.0,179811,163352,6,0,0,0,179811,163352
13964,28006.0,175627,159784,8,1,0,0,175627,159784
13965,28008.0,174791,158523,4,0,0,0,174791,158523
13966,28010.0,180647,157478,5,1,0,0,180647,157478
13967,28012.0,183247,160647,4,0,0,0,183247,160647
13968,28014.0,183401,160325,6,1,0,0,183401,160325
13969,28016.0,182993,162241,8,0,0,0,182993,162241
13970,28018.0,178124,158864,5,1,0,0,178124,158864
13971,28020.0,177625,158890,7,0,0,0,177625,158890
13972,28022.0,180331,154739,7,0,0,0,180331,154739
13973,28024.0,178442,151726,5,0,2,0,178442,151726
13974,28026.0,176352,153088,4,0,0,0,176352,153088
13975,28028.0,173250,155169,3,1,0,0,173250,155169
13976,28030.0,173458,156881,8,0,0,0,173458,156881
13977,28032.0,178209,152498,6,0,1,0,178209,152498
13978,28034.0,177551,147878,3,0,0,0,177551,147878
13979,28036.0,176990,145842,7,1,0,0,176990,145842
13980,28038.0,176530,139927,5,0,0,0,176530,139927
13981,28040.0,179100,134473,5,0,0,0,179100,134473
13982,28042.0,179617,131593,9,0,0,0,179617,131593
13983,28044.0,176725,133024,8,0,0,0,176725,133024
13984,28046.0,173305,144376,6,0,1,0,173305,144376
13985,28048.0,172593,152905,10,2,0,0,172593,152905
13986,28050.0,170700,153200,4,0,0,0,170700,153200
13987,28052.0,167495,152385,4,0,1,0,167495,152385
13988,28054.0,165095,149436,2,1,0,0,165095,149436
13989,28056.0,165261,145005,4,0,0,0,165261,145005
13990,28058.0,164414,145894,3,0,0,0,164414,145894
13991,28060.0,167848,148188,5,0,0,0,167848,148188
13992,28062.0,169306,146791,6,1,0,0,169306,146791
13993,28064.0,169087,150848,9,1,0,0,169087,150848
13994,28066.0,168536,149803,3,0,0,0,168536,149803
13995,28068.0,171369,146553,7,1,1,0,171369,146553
13996,28070.0,175202,149078,4,0,0,0,175202,149078
13997,28072.0,172957,147319,1,0,0,0,172957,147319
13998,28074.0,171226,150114,4,0,0,0,171226,150114
13999,28076.0,174553,150132,2,0,0,0,174553,150132
14000,28078.0,178496,150321,8,0,0,0,178496,150321
14001,28080.0,185208,150701,4,1,1,1,185208,150701
14002,28082.0,186742,154963,2,0,0,0,186742,154963
14003,28084.0,185504,151888,6,1,0,0,185504,151888
14004,28086.0,189402,152697,1,0,0,0,189402,152697
14005,28088.0,190064,154064,3,0,0,0,190064,154064
14006,28090.0,190249,151252,6,0,1,0,190249,151252
14007,28092.0,193699,143615,2,0,0,0,193699,143615
14008,28094.0,195953,142328,4,1,1,0,195953,142328
14009,28096.0,196976,141477,4,0,0,0,196976,141477
14010,28098.0,194199,139606,4,0,0,0,194199,139606
14011,28100.0,193028,141478,4,0,0,0,193028,141478
14012,28102.0,193767,152502,5,0,0,0,193767,152502
14013,28104.0,188873,158073,4,0,0,0,188873,158073
14014,28106.0,184853,157255,1,0,0,0,184853,157255
14015,28108.0,183954,157345,4,0,0,0,183954,157345
14016,28110.0,184763,153470,5,1,0,0,184763,153470
14017,28112.0,183186,150977,7,0,0,0,183186,150977
14018,28114.0,181853,149452,8,0,1,0,181853,149452
14019,28116.0,182140,146333,3,0,0,0,182140,146333
14020,28118.0,179363,150886,0,0,0,0,179363,150886
14021,28120.0,175328,151902,3,0,0,0,175328,151902
14022,28122.0,172860,150694,10,0,0,0,172860,150694
14023,28124.0,176623,152226,2,0,1,0,176623,152226
14024,28126.0,178813,153003,5,0,0,0,178813,153003
14025,28128.0,175364,152102,3,0,0,0,175364,152102
14026,28130.0,175008,156359,5,1,0,0,175008,156359
14027,28132.0,178501,156194,3,0,0,0,178501,156194
14028,28134.0,180259,155223,6,0,0,0,180259,155223
14029,28136.0,179958,155583,10,0,1,0,179958,155583
14030,28138.0,179358,155973,8,0,1,0,179358,155973
14031,28140.0,177098,152932,1,0,0,0,177098,152932
14032,28142.0,181056,148762,5,2,1,0,181056,148762
14033,28144.0,183317,150718,6,0,0,0,183317,150718
14034,28146.0,184955,152868,7,0,0,0,184955,152868
14035,28148.0,182478,151390,4,0,0,0,182478,151390
14036,28150.0,176929,151045,6,1,1,0,176929,151045
14037,28152.0,175875,151296,9,0,1,0,175875,151296
14038,28154.0,176267,153884,4,0,0,0,176267,153884
14039,28156.0,179514,156201,4,1,0,0,179514,156201
14040,28158.0,183975,159405,8,0,0,0,183975,159405
14041,28160.0,187934,160496,3,1,0,0,187934,160496
14042,28162.0,185215,161770,6,2,0,0,185215,161770
14043,28164.0,184010,162992,8,0,0,0,184010,162992
14044,28166.0,184641,160373,7,0,0,0,184641,160373
14045,28168.0,184619,158715,6,2,1,0,184619,158715
14046,28170.0,182665,157855,8,0,0,0,182665,157855
14047,28172.0,180358,158490,6,0,1,0,180358,158490
14048,28174.0,176706,156551,6,0,0,0,176706,156551
14049,28176.0,172660,156597,7,0,1,0,172660,156597
14050,28178.0,170994,153891,3,0,0,0,170994,153891
14051,28180.0,172706,149912,5,0,0,0,172706,149912
14052,28182.0,172410,152751,3,1,0,0,172410,152751
14053,28184.0,172471,155053,7,0,0,0,172471,155053
14054,28186.0,171594,157072,6,1,1,0,171594,157072
14055,28188.0,167928,156372,7,1,0,0,167928,156372
14056,28190.0,168778,153404,2,0,0,0,168778,153404
14057,28192.0,169360,153693,10,0,0,0,169360,153693
14058,28194.0,169629,151888,4,0,0,0,169629,151888
14059,28196.0,167764,151062,4,0,1,0,167764,151062
14060,28198.0,163786,151717,4,1,0,0,163786,151717
14061,28200.0,163535,151712,6,0,0,0,163535,151712
14062,28202.0,165620,151886,3,0,0,0,165620,151886
14063,28204.0,173650,156484,4,0,0,0,173650,156484
14064,28206.0,178745,156717,4,0,0,0,178745,156717
14065,28208.0,181276,158460,8,0,0,0,181276,158460
14066,28210.0,181609,160980,6,0,1,0,181609,160980
14067,28212.0,180368,160577,3,0,0,0,180368,160577
14068,28214.0,176469,158249,4,0,1,0,176469,158249
14069,28216.0,175833,158800,6,0,0,0,175833,158800
14070,28218.0,172832,157767,6,0,0,0,172832,157767
14071,28220.0,174230,157312,8,0,0,0,174230,157312
14072,28222.0,172845,154236,4,0,0,0,172845,154236
14073,28224.0,173474,150513,4,0,0,0,173474,150513
14074,28226.0,173626,150430,6,0,0,0,173626,150430
14075,28228.0,174372,156096,10,0,2,0,174372,156096
14076,28230.0,173989,154892,5,1,0,0,173989,154892
14077,28232.0,171143,155120,5,0,0,0,171143,155120
14078,28234.0,174694,155209,9,0,1,0,174694,155209
14079,28236.0,178654,157278,3,0,1,0,178654,157278
14080,28238.0,182796,154657,7,0,0,0,182796,154657
14081,28240.0,179025,153338,8,0,0,0,179025,153338
14082,28242.0,177710,155647,3,0,1,0,177710,155647
14083,28244.0,174872,154481,5,1,0,0,174872,154481
14084,28246.0,174029,156830,4,1,0,0,174029,156830
14085,28248.0,172600,157263,5,0,0,0,172600,157263
14086,28250.0,176431,154751,5,0,1,0,176431,154751
14087,28252.0,173974,155803,5,2,0,0,173974,155803
14088,28254.0,174654,158193,8,1,1,0,174654,158193
14089,28256.0,175793,160701,5,0,0,0,175793,160701
14090,28258.0,176503,161538,5,2,0,0,176503,161538
14091,28260.0,174290,159154,8,1,0,0,174290,159154
14092,28262.0,174100,156435,3,0,0,0,174100,156435
14093,28264.0,173239,155847,10,0,0,0,173239,155847
14094,28266.0,169547,152025,12,0,0,0,169547,152025
14095,28268.0,178366,156818,5,0,0,0,178366,156818
14096,28270.0,182025,155179,1,0,0,0,182025,155179
14097,28272.0,181319,153449,2,0,0,0,181319,153449
14098,28274.0,181224,153566,5,0,1,0,181224,153566
14099,28276.0,179457,151117,5,0,1,0,179457,151117
14100,28278.0,179024,154409,5,0,0,0,179024,154409
14101,28280.0,174451,153697,7,0,1,0,174451,153697
14102,28282.0,174266,151843,4,0,0,0,174266,151843
14103,28284.0,174059,152982,3,1,0,0,174059,152982
14104,28286.0,175084,154320,2,0,0,0,175084,154320
14105,28288.0,174172,155925,2,0,0,0,174172,155925
14106,28290.0,172839,153998,3,0,0,0,172839,153998
14107,28292.0,177281,154751,5,0,0,0,177281,154751
14108,28294.0,179983,153527,4,0,0,0,179983,153527
14109,28296.0,181261,154761,7,1,0,0,181261,154761
14110,28298.0,178582,150284,5,1,0,0,178582,150284
14111,28300.0,177876,148908,4,0,0,0,177876,148908
14112,28302.0,176706,147879,2,0,0,0,176706,147879
14113,28304.0,174052,152775,3,0,0,0,174052,152775
14114,28306.0,173227,155307,5,0,0,0,173227,155307
14115,28308.0,177946,153437,4,1,0,0,177946,153437
14116,28310.0,184169,146469,5,0,0,0,184169,146469
14117,28312.0,182026,143804,5,1,0,0,182026,143804
14118,28314.0,184782,147887,6,0,0,0,184782,147887
14119,28316.0,183366,154661,1,0,0,0,183366,154661
14120,28318.0,180370,155505,8,0,0,0,180370,155505
14121,28320.0,180748,155278,2,0,0,0,180748,155278
14122,28322.0,179597,154536,7,1,0,0,179597,154536
14123,28324.0,176614,151292,10,0,1,0,176614,151292
14124,28326.0,175172,152995,5,0,0,0,175172,152995
14125,28328.0,174588,154012,3,0,1,0,174588,154012
14126,28330.0,175635,153420,2,0,0,0,175635,153420
14127,28332.0,177630,147145,7,0,0,0,177630,147145
14128,28334.0,178534,147351,8,2,0,0,178534,147351
14129,28336.0,176055,148718,2,0,0,0,176055,148718
14130,28338.0,175826,150722,3,0,0,0,175826,150722
14131,28340.0,177257,152178,12,1,1,0,177257,152178
14132,28342.0,174407,151169,4,0,1,0,174407,151169
14133,28344.0,175984,154871,8,1,4,1,175984,154871
14134,28346.0,177986,156167,7,0,0,0,177986,156167
14135,28348.0,177133,156946,6,0,0,0,177133,156946
14136,28350.0,172679,157162,13,1,0,0,172679,157162
14137,28352.0,169988,153176,4,1,0,0,169988,153176
14138,28354.0,168157,153456,7,0,1,0,168157,153456
14139,28356.0,166898,154364,5,0,0,0,166898,154364
14140,28358.0,166872,155681,8,0,2,0,166872,155681
14141,28360.0,163710,156740,7,0,0,0,163710,156740
14142,28362.0,168449,153760,6,0,1,0,168449,153760
14143,28364.0,175941,155828,8,1,0,0,175941,155828
14144,28366.0,179203,157048,4,0,1,0,179203,157048
14145,28368.0,176716,154631,2,0,0,0,176716,154631
14146,28370.0,176298,154025,1,0,0,0,176298,154025
14147,28372.0,175566,145640,6,0,0,0,175566,145640
14148,28374.0,174214,143308,4,0,0,0,174214,143308
14149,28376.0,171105,147897,5,1,1,0,171105,147897
14150,28378.0,170171,149960,3,0,0,0,170171,149960
14151,28380.0,172859,152681,5,0,1,0,172859,152681
14152,28382.0,169579,154976,4,0,0,0,169579,154976
14153,28384.0,172561,158937,9,0,0,0,172561,158937
14154,28386.0,172679,156820,2,0,0,0,172679,156820
14155,28388.0,170564,154616,8,1,1,1,170564,154616
14156,28390.0,172211,156673,10,1,1,0,172211,156673
14157,28392.0,176148,156333,9,0,0,0,176148,156333
14158,28394.0,179280,156697,3,1,2,0,179280,156697
14159,28396.0,178377,158838,10,1,0,0,178377,158838
14160,28398.0,175200,156660,4,0,0,0,175200,156660
14161,28400.0,178307,157102,6,0,0,0,178307,157102
14162,28403.0,178081,159320,6,0,0,0,178081,159320
14163,28405.0,175146,159786,6,0,2,0,175146,159786
14164,28407.0,177105,162462,10,0,1,0,177105,162462
14165,28409.0,177847,164841,7,1,0,0,177847,164841
14166,28411.0,178530,161825,5,0,1,0,178530,161825
14167,28413.0,175214,159460,4,0,0,0,175214,159460
14168,28415.0,173075,156423,4,0,0,0,173075,156423
14169,28417.0,171680,154557,8,2,0,0,171680,154557
14170,28419.0,170956,154909,5,0,0,0,170956,154909
14171,28421.0,169893,154112,5,0,0,0,169893,154112
14172,28423.0,167003,151481,8,1,0,0,167003,151481
14173,28425.0,172661,151979,9,1,2,0,172661,151979
14174,28427.0,171642,150157,6,0,0,0,171642,150157
14175,28429.0,169533,148062,10,2,0,0,169533,148062
14176,28431.0,166180,149304,1,0,0,0,166180,149304
14177,28433.0,165805,153831,7,0,0,0,165805,153831
14178,28435.0,164304,157098,4,1,1,0,164304,157098
14179,28437.0,166529,159102,7,0,0,0,166529,159102
14180,28439.0,170549,158088,1,0,1,0,170549,158088
14181,28441.0,172824,153746,4,0,1,0,172824,153746
14182,28443.0,173393,145788,4,0,0,0,173393,145788
14183,28445.0,173644,148989,6,0,0,0,173644,148989
14184,28447.0,172208,149231,6,0,0,0,172208,149231
14185,28449.0,174008,147081,4,0,0,0,174008,147081
14186,28451.0,174303,145169,3,0,0,0,174303,145169
14187,28453.0,176657,144251,8,0,0,0,176657,144251
14188,28455.0,178086,145000,3,0,0,0,178086,145000
14189,28457.0,174739,150961,4,0,0,0,174739,150961
14190,28459.0,176485,151631,7,0,0,0,176485,151631
14191,28461.0,176032,151556,7,1,1,0,176032,151556
14192,28463.0,180534,153086,8,0,2,0,180534,153086
14193,28465.0,178624,153965,6,2,2,1,178624,153965
14194,28467.0,176614,153731,5,0,0,0,176614,153731
14195,28469.0,174629,156705,6,1,0,0,174629,156705
14196,28471.0,171775,153656,9,2,1,0,171775,153656
14197,28473.0,170201,152050,4,0,2,0,170201,152050
14198,28475.0,168669,152432,2,0,0,0,168669,152432
14199,28477.0,169812,151840,6,0,0,0,169812,151840
14200,28479.0,173634,153647,8,0,0,0,173634,153647
14201,28481.0,176235,152265,5,0,1,0,176235,152265
14202,28483.0,178335,154104,4,0,0,0,178335,154104
14203,28485.0,179869,153750,7,0,0,0,179869,153750
14204,28487.0,180730,156631,5,0,0,0,180730,156631
14205,28489.0,181664,158371,5,0,0,0,181664,158371
14206,28491.0,182149,159930,3,0,0,0,182149,159930
14207,28493.0,183154,159397,3,0,0,0,183154,159397
14208,28495.0,182808,158863,4,0,0,0,182808,158863
14209,28497.0,182823,159460,4,0,0,0,182823,159460
14210,28499.0,176788,157666,6,0,0,0,176788,157666
14211,28501.0,172914,157198,4,0,0,0,172914,157198
14212,28503.0,169459,157370,3,0,0,0,169459,157370
14213,28505.0,172238,156969,6,1,0,0,172238,156969
14214,28507.0,175225,156830,7,0,0,0,175225,156830
14215,28509.0,177208,156561,3,0,1,0,177208,156561
14216,28511.0,176784,156573,3,0,0,0,176784,156573
14217,28513.0,178148,156097,4,0,0,0,178148,156097
14218,28515.0,177082,155124,7,0,1,0,177082,155124
14219,28517.0,177890,155875,6,2,0,0,177890,155875
14220,28519.0,176689,155605,2,0,0,0,176689,155605
14221,28521.0,168782,145606,5,0,0,0,168782,145606
14222,28523.0,170585,140112,6,0,0,0,170585,140112
14223,28525.0,169687,132301,3,1,0,0,169687,132301
14224,28527.0,168609,132842,5,0,0,0,168609,132842
14225,28529.0,163410,138366,3,0,0,0,163410,138366
14226,28531.0,163363,141719,10,1,0,0,163363,141719
14227,28533.0,165325,144014,4,1,0,0,165325,144014
14228,28535.0,164610,145122,2,0,0,0,164610,145122
14229,28537.0,162678,148584,3,0,0,0,162678,148584
14230,28539.0,161264,149856,3,0,0,0,161264,149856
14231,28541.0,163410,151218,6,0,0,0,163410,151218
14232,28543.0,165834,151040,6,0,0,0,165834,151040
14233,28545.0,172843,153338,6,0,0,0,172843,153338
14234,28547.0,178097,155162,4,0,0,0,178097,155162
14235,28549.0,185026,153853,2,0,0,0,185026,153853
14236,28551.0,184944,155999,6,0,1,0,184944,155999
14237,28553.0,182835,157153,6,0,0,0,182835,157153
14238,28555.0,180462,154596,10,2,0,0,180462,154596
14239,28557.0,180899,150737,8,0,0,0,180899,150737
14240,28559.0,178245,146341,4,1,0,0,178245,146341
14241,28561.0,173553,138164,5,1,0,0,173553,138164
14242,28563.0,170642,134875,4,0,0,0,170642,134875
14243,28565.0,166654,137121,3,0,0,0,166654,137121
14244,28567.0,170436,132086,5,0,0,0,170436,132086
14245,28569.0,172376,129702,4,0,1,0,172376,129702
14246,28571.0,174499,128881,3,0,0,0,174499,128881
14247,28573.0,175768,137247,7,1,0,0,175768,137247
14248,28575.0,174097,138655,2,0,0,0,174097,138655
14249,28577.0,170701,139985,3,1,0,0,170701,139985
14250,28579.0,172141,141469,9,0,0,0,172141,141469
14251,28581.0,171293,141755,7,0,0,0,171293,141755
14252,28583.0,172726,144544,5,1,1,0,172726,144544
14253,28585.0,170965,144793,3,0,1,0,170965,144793
14254,28587.0,169804,141986,5,0,0,0,169804,141986
14255,28589.0,170429,143795,4,0,0,0,170429,143795
14256,28591.0,169557,146804,7,1,0,0,169557,146804
14257,28593.0,167140,140886,4,0,0,0,167140,140886
14258,28595.0,166851,140377,5,0,0,0,166851,140377
14259,28597.0,165913,136924,2,0,0,0,165913,136924
14260,28599.0,167002,133784,8,0,0,0,167002,133784
14261,28601.0,169079,123454,3,0,1,0,169079,123454
14262,28603.0,173468,115559,4,0,0,0,173468,115559
14263,28605.0,175044,119405,3,1,0,0,175044,119405
14264,28607.0,178492,130348,7,1,0,0,178492,130348
14265,28609.0,180149,145098,11,0,1,0,180149,145098
14266,28611.0,175671,150032,6,1,0,0,175671,150032
14267,28613.0,164005,147574,6,0,0,0,164005,147574
14268,28615.0,164147,150500,6,1,0,0,164147,150500
14269,28617.0,167691,153805,3,0,0,0,167691,153805
14270,28619.0,168599,157257,6,1,0,0,168599,157257
14271,28621.0,163308,155730,4,0,0,0,163308,155730
14272,28623.0,163004,148498,3,0,0,0,163004,148498
14273,28625.0,163445,143310,5,1,0,0,163445,143310
14274,28627.0,165810,140057,5,0,0,0,165810,140057
14275,28629.0,162743,135545,2,0,0,0,162743,135545
14276,28631.0,164095,136694,8,0,1,0,164095,136694
14277,28633.0,164560,139736,7,0,0,0,164560,139736
14278,28635.0,166581,146776,4,1,0,0,166581,146776
14279,28637.0,171584,155167,3,0,1,0,171584,155167
14280,28639.0,171162,157510,3,1,0,0,171162,157510
14281,28641.0,173113,157273,6,0,0,0,173113,157273
14282,28643.0,172511,159521,7,2,0,0,172511,159521
14283,28645.0,173213,159377,3,0,0,0,173213,159377
14284,28647.0,173046,159763,8,1,2,0,173046,159763
14285,28649.0,173486,158004,4,0,0,0,173486,158004
14286,28651.0,172326,154652,7,0,0,0,172326,154652
14287,28653.0,168876,153937,9,1,1,1,168876,153937
