,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
145,290.0,469320,49162,3158,715555,502284,3431,797346,220378,3763,645140,3540,3082
146,292.0,467073,48625,3024,709158,497156,3512,791571,218027,3825,643686,3636,3175
147,294.0,465355,48736,3035,704530,494430,3675,790634,218403,3892,646845,3651,3123
148,296.0,463974,48687,3072,701075,491968,3509,789185,218230,3816,644023,3607,3096
149,298.0,462334,48216,3046,699263,490030,3435,784282,216013,3910,642027,3637,3203
150,300.0,463910,48224,3061,700696,492029,3481,788332,217649,3933,644486,3655,3177
151,302.0,462543,48555,3046,701080,491942,3380,787592,217232,3793,643316,3572,3075
152,304.0,464269,48223,2984,701885,492717,3430,788311,217174,3884,641573,3586,3174
153,306.0,466757,48942,3097,704501,495508,3455,790008,218596,3932,643553,3617,3134
154,308.0,465906,48532,3055,706277,495821,3489,789476,218403,3926,644769,3721,3172
155,310.0,464405,48055,3078,702387,493084,3391,785784,217413,3787,644146,3604,3068
156,312.0,462453,48219,3015,697804,489524,3455,783618,216979,3794,641222,3636,3151
157,314.0,464811,48105,2940,701879,492393,3521,788230,217361,3881,643898,3626,3118
158,316.0,465976,48865,3042,704722,494572,3408,788882,217151,3871,643989,3577,3029
159,318.0,468116,48832,3064,710218,498383,3408,792993,218266,3922,643138,3616,3108
160,320.0,470542,48725,3050,718778,504242,3352,796847,219053,3827,641876,3626,3189
161,322.0,470448,48526,3002,718925,503789,3471,797408,219775,3820,642479,3577,3053
162,324.0,470455,48947,2974,716989,503140,3567,797115,219204,3940,643654,3558,3059
163,326.0,471373,48852,3044,720936,505573,3584,799232,219965,3881,644150,3605,3048
164,328.0,472248,49071,3096,720951,505837,3496,799189,219681,3870,643316,3598,3063
165,330.0,474058,49177,3037,728705,511050,3497,805292,222354,3835,645110,3629,3136
166,332.0,474190,49108,2854,730341,511879,3519,804358,221383,3854,643773,3545,3036
167,334.0,472990,48808,2971,726601,509550,3543,803044,220769,3715,644755,3643,3146
168,336.0,470616,48942,2981,722334,507134,3496,800444,220738,3888,645707,3615,3168
169,338.0,471830,48914,3060,717657,502624,3591,798014,220024,3903,646359,3622,3145
170,340.0,470340,49284,3036,719319,505551,3473,798574,219978,3790,646587,3624,3103
171,342.0,470991,48463,2979,716375,502537,3550,798123,219864,3912,646559,3618,3074
172,344.0,469725,48629,3138,714752,501404,3497,795108,218773,3815,643434,3612,3153
173,346.0,470371,49244,3011,717318,503218,3453,797451,219568,4008,644980,3520,3034
174,348.0,470554,48782,3041,716897,502542,3583,798437,219273,3795,646440,3498,2953
175,350.0,469970,48796,2944,717104,502938,3524,797391,218657,3930,647421,3690,3126
176,352.0,473058,49292,3081,719730,504939,3532,799407,220556,3863,648537,3590,3113
177,354.0,470963,48819,3007,715422,501819,3475,797513,219288,3831,645873,3583,3009
178,356.0,470988,49293,2938,719149,504445,3460,798162,220131,3854,644331,3736,3079
179,358.0,470725,49293,3148,724066,507314,3522,800853,220791,3817,643201,3588,3134
180,360.0,471981,48985,3000,726636,510148,3488,802598,221854,3872,639899,3704,3102
181,362.0,472259,49402,3074,728950,511185,3445,802981,221492,3832,641527,3720,3143
182,364.0,471653,49329,3075,723051,507343,3416,797548,220354,3885,640478,3643,3070
183,366.0,470004,49405,2954,720535,505165,3558,797497,220497,3822,641262,3700,3160
184,368.0,469211,48884,3001,718157,503750,3507,796950,219942,3845,643475,3667,3094
185,370.0,470413,49316,3016,719665,504149,3513,795420,219694,3914,641800,3664,3199
186,372.0,472577,49360,3044,723042,507146,3507,800101,221003,3835,641911,3595,3177
187,374.0,471892,49161,3015,720441,504759,3469,799931,221735,3747,643365,3671,3044
188,376.0,470321,49294,2895,719300,504104,3517,797370,219724,3885,640663,3639,3103
189,378.0,471205,49110,3027,723579,507600,3462,799744,220273,3884,641742,3681,3102
190,380.0,471210,49057,3014,719794,504966,3433,799247,219824,3898,642240,3685,3044
