,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
259,518.0,118082,379,186,121881,256,200,171565,517,221,143932,534,161
260,520.0,118006,367,151,120336,269,202,170780,480,223,143606,557,185
261,522.0,119159,366,175,120929,264,204,170995,456,200,143999,590,183
262,524.0,119018,366,161,121865,281,209,171277,473,193,143625,548,173
263,526.0,119220,386,165,122512,251,196,171957,521,227,142854,548,171
264,528.0,119112,427,170,123114,262,195,171098,450,216,142921,586,139
265,530.0,118115,382,156,121490,259,210,170826,562,228,142901,592,156
266,532.0,117990,398,138,120877,305,217,169654,528,227,142731,593,187
267,534.0,117894,417,159,120120,262,216,170054,536,231,143019,562,179
268,536.0,117837,376,164,119857,256,198,170584,535,178,143010,566,193
269,538.0,118720,368,140,119619,255,194,170263,515,252,143419,592,179
270,540.0,118308,336,171,120583,237,215,171449,490,234,142384,565,151
271,542.0,118767,377,163,120131,296,188,171260,493,218,143114,566,162
272,544.0,117420,382,154,119186,294,196,169236,537,232,142339,510,168
273,546.0,116897,353,144,118848,281,201,169302,547,217,142057,542,175
274,548.0,117552,355,175,119138,275,205,168167,551,221,141461,533,186
275,550.0,117994,358,159,118553,272,196,169293,496,216,142763,556,164
276,552.0,118046,342,168,120538,263,225,170511,529,217,143117,563,195
277,554.0,119158,410,177,121584,264,226,171826,496,196,143867,591,191
278,556.0,120134,394,166,122389,274,213,171626,543,224,144024,554,179
279,558.0,119466,397,171,124437,294,215,172709,563,195,143158,596,179
280,560.0,119359,359,191,123299,258,216,171250,525,253,142167,554,174
281,562.0,118899,355,169,122589,272,211,171830,550,197,142943,613,155
282,564.0,118006,371,172,122083,265,222,170861,552,226,142526,562,173
283,566.0,118197,338,164,120584,262,214,170382,543,190,142255,572,172
284,568.0,118446,368,151,120881,281,208,171598,525,209,142412,578,162
285,570.0,119214,366,168,121719,286,210,170864,477,230,142307,554,167
286,572.0,118931,369,175,122810,265,224,171936,517,212,142641,543,157
287,574.0,118774,394,154,122663,269,205,170457,561,237,141413,592,170
288,576.0,118857,394,175,122406,271,213,170953,508,173,142262,554,187
289,578.0,119109,381,150,121615,254,241,170491,481,221,143612,544,171
290,580.0,118339,333,171,120152,298,214,170446,511,228,142504,576,178
291,582.0,119405,379,146,121321,250,208,171218,527,208,143561,536,185
292,584.0,119298,386,151,122287,275,211,172079,520,230,143466,514,158
293,586.0,119890,408,169,121556,261,217,171984,541,214,144124,537,161
294,588.0,119374,372,166,121579,269,204,172343,538,208,143973,528,171
295,590.0,119943,383,145,121740,288,202,172726,540,221,144959,521,186
296,592.0,119697,362,167,123222,286,216,172752,510,217,144139,594,164
297,594.0,119341,395,166,122625,265,222,172738,498,217,144174,541,174
298,596.0,118998,372,178,122807,291,242,171642,522,204,143072,540,172
299,598.0,119532,357,158,122294,297,222,172407,545,252,144586,563,189
300,600.0,119312,375,151,122515,265,186,171842,540,192,145695,568,158
301,602.0,98455,321,132,101269,228,156,142862,463,175,119058,461,124
302,604.0,119133,386,169,122677,266,198,172445,472,245,143800,626,195
303,606.0,118692,358,192,122038,249,207,171210,521,233,142536,533,154
304,608.0,119191,352,148,122460,252,198,171478,475,227,144089,553,172
305,610.0,119844,363,146,122668,274,204,171265,506,219,144213,569,200
306,612.0,119601,389,159,123598,317,236,171366,525,223,143562,515,203
307,614.0,120701,398,161,123465,292,217,173010,486,201,144437,563,199
308,616.0,119951,367,169,124034,266,221,173374,502,223,145316,554,171
309,618.0,120003,355,160,124645,269,195,173681,483,236,144890,567,165
310,620.0,120371,365,186,124132,259,197,173700,518,208,143899,554,178
311,622.0,119796,338,147,124977,308,212,173797,539,210,144493,537,154
312,624.0,120242,406,166,124550,241,206,173746,466,222,143743,542,150
313,626.0,120819,379,146,124676,267,204,173205,531,202,143726,548,167
314,628.0,119263,381,151,123677,265,209,172817,496,212,144061,547,192
315,630.0,119081,355,175,123101,273,221,172918,523,202,143835,583,175
316,632.0,119261,390,153,123256,288,212,171988,502,216,142649,555,191
317,634.0,118794,364,200,122299,310,232,170505,562,230,142642,571,185
318,636.0,118339,382,158,121421,297,215,171003,502,217,142957,556,171
319,638.0,118182,346,154,122091,273,222,170594,502,200,141587,531,153
320,640.0,118871,381,185,121484,279,211,170019,514,228,141003,540,174
321,642.0,118640,370,177,121908,270,212,169738,514,195,142070,548,185
322,644.0,117730,372,169,120199,262,223,169518,520,211,141616,512,183
323,646.0,118344,358,168,120676,268,197,170455,517,205,143019,549,168
324,648.0,118699,351,163,121449,295,195,170967,542,232,142419,521,152
325,650.0,119747,382,175,123040,322,224,172274,535,218,142913,558,171
326,652.0,120348,379,173,123530,307,206,173505,492,208,144484,546,155
327,654.0,120898,359,173,124855,310,210,174389,497,231,144407,581,166
328,656.0,120967,358,195,126289,236,227,175460,509,207,144848,537,185
329,658.0,121961,376,168,126349,273,215,175265,536,189,145057,592,179
330,660.0,121397,360,170,126588,271,222,175904,564,189,144265,550,154
331,662.0,120855,370,174,125183,303,239,174276,509,219,144799,571,176
332,664.0,120631,386,188,124561,275,216,173875,481,227,143473,578,161
333,666.0,120539,363,169,124305,276,256,173904,510,218,143984,599,172
334,668.0,120013,373,174,122933,265,207,171894,517,205,143946,514,151
335,670.0,120717,383,158,123036,248,222,173375,489,226,144530,549,166
336,672.0,119425,376,161,123416,285,212,172983,494,216,143180,574,161
337,674.0,119824,381,139,122822,272,209,172767,495,225,144047,576,175
338,676.0,119286,372,174,121035,255,209,172322,456,224,143844,555,167
339,678.0,119122,363,162,119780,270,228,171696,486,210,144893,554,179
340,680.0,119224,390,162,120111,249,231,170700,508,198,143417,550,162
341,682.0,117966,374,174,119609,273,233,171106,515,210,143746,536,148
342,684.0,119377,389,185,119937,244,228,171963,497,228,144612,569,225
343,686.0,119226,377,140,119827,273,226,171293,524,227,143916,603,181
344,688.0,118884,351,147,120295,265,203,172261,478,232,144736,531,162
345,690.0,118922,368,151,120145,261,224,171575,505,242,142911,578,191
346,692.0,118868,423,171,119919,292,205,171654,533,206,144328,556,181
347,694.0,119546,361,171,120582,260,223,170943,488,193,144140,615,169
348,696.0,119433,358,159,120928,245,211,171794,506,204,143610,543,161
349,698.0,119291,352,169,120660,267,219,172381,523,217,144507,547,151
350,700.0,118409,360,178,119944,253,214,171131,517,207,143885,557,181
351,702.0,118418,373,163,121172,274,207,171814,521,187,143643,583,171
