,time_histo_el_s,ch0,ch1,ch2,ch3
757,1515.0,2016,122,116,1
758,1517.0,2002,128,112,4
759,1519.0,1995,125,97,4
760,1521.0,1993,115,102,1
761,1523.0,1979,119,91,2
762,1525.0,2026,128,95,3
763,1527.0,2015,126,94,1
764,1529.0,2047,124,118,6
765,1531.0,2076,134,121,6
766,1533.0,2024,102,85,1
767,1535.0,1958,132,118,8
768,1537.0,1965,131,107,4
769,1539.0,1972,110,103,2
770,1541.0,2000,119,96,3
771,1543.0,2071,133,117,3
772,1545.0,1994,147,112,3
773,1547.0,2044,149,98,3
774,1549.0,1998,115,97,4
775,1551.0,2074,133,94,3
776,1553.0,1971,112,97,1
777,1555.0,1963,118,85,4
778,1557.0,2009,120,111,4
779,1559.0,1998,107,97,1
780,1561.0,1995,129,111,7
781,1563.0,1964,112,102,5
782,1565.0,2017,103,106,3
783,1567.0,2024,134,106,5
784,1569.0,2053,127,105,8
785,1571.0,2003,125,108,6
786,1573.0,2011,112,102,2
787,1575.0,2094,128,121,5
788,1577.0,2067,122,100,3
789,1579.0,2008,121,100,0
790,1581.0,2018,129,103,4
791,1583.0,2003,110,114,2
792,1585.0,2007,124,103,3
793,1587.0,2033,116,107,4
794,1589.0,1979,118,95,5
795,1591.0,2018,120,94,6
796,1593.0,2067,128,95,2
797,1595.0,2088,132,102,1
798,1597.0,2038,127,95,1
799,1599.0,1998,133,100,3
800,1601.0,2065,118,101,2
801,1603.0,1988,124,94,6
802,1605.0,2011,127,121,5
803,1607.0,2009,136,109,1
804,1609.0,2095,139,103,5
805,1611.0,2100,126,109,1
806,1613.0,2035,142,114,3
807,1615.0,2071,143,110,3
808,1617.0,2037,139,116,3
809,1619.0,2060,139,111,6
810,1621.0,2026,123,99,3
811,1623.0,1956,130,84,3
812,1625.0,1996,119,109,4
813,1627.0,2027,129,126,5
814,1629.0,2052,144,101,6
815,1631.0,2070,140,105,5
816,1633.0,1976,124,97,2
817,1635.0,2104,145,113,3
818,1637.0,2149,130,118,4
819,1639.0,2053,137,101,4
820,1641.0,2022,106,109,2
821,1643.0,1987,113,101,3
822,1645.0,1993,130,100,3
823,1647.0,2038,118,103,2
824,1649.0,2062,129,107,4
825,1651.0,2024,121,94,6
826,1653.0,2052,116,89,2
827,1655.0,2024,135,123,7
828,1657.0,1988,139,119,4
829,1659.0,1972,124,102,2
830,1661.0,2023,136,111,5
831,1663.0,1995,138,106,4
832,1665.0,2024,132,99,2
833,1667.0,1974,103,101,1
834,1669.0,2061,124,110,2
835,1671.0,1997,127,107,3
836,1673.0,2009,160,94,2
837,1675.0,2079,131,112,3
838,1677.0,2002,110,102,0
839,1679.0,2096,124,115,2
840,1681.0,1964,121,105,8
841,1683.0,2047,126,93,2
842,1685.0,1995,128,97,2
843,1687.0,2111,144,107,1
844,1689.0,2093,129,87,3
845,1691.0,2107,117,113,3
846,1693.0,2123,135,97,2
847,1695.0,2044,111,99,2
848,1697.0,2018,128,101,3
849,1699.0,2009,118,102,4
850,1701.0,2091,133,90,6
851,1703.0,2038,142,86,3
852,1705.0,1993,135,106,2
853,1707.0,2024,139,77,1
854,1709.0,2066,109,108,3
855,1711.0,2064,144,93,4
856,1713.0,1965,126,107,5
857,1715.0,2043,123,99,2
858,1717.0,1977,129,112,6
859,1719.0,2061,125,114,1
860,1721.0,2001,134,94,4
861,1723.0,1966,101,102,2
862,1725.0,1927,114,104,4
863,1727.0,2030,156,119,7
864,1729.0,1953,113,92,1
865,1731.0,2043,116,108,2
866,1733.0,2006,143,93,2
867,1735.0,2009,116,116,1
868,1737.0,2052,132,89,1
869,1739.0,2012,120,102,3
870,1741.0,2004,99,95,2
871,1743.0,2049,108,100,1
872,1745.0,2059,139,106,3
873,1747.0,1987,111,94,3
874,1749.0,1938,136,94,4
