,time_histo_el_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
19059,38224.0,240730,242714,11,1,1,0,240730,242714
19060,38226.0,240424,233756,8,0,1,0,240424,233756
19061,38228.0,243886,232826,6,0,0,0,243886,232826
19062,38230.0,243955,237957,6,0,0,0,243955,237957
19063,38232.0,241748,242769,10,1,0,0,241748,242769
19064,38234.0,244014,246298,7,0,0,0,244014,246298
19065,38236.0,244296,244548,8,0,0,0,244296,244548
19066,38238.0,245147,238691,10,0,0,0,245147,238691
19067,38240.0,243321,235884,6,0,1,0,243321,235884
19068,38242.0,242949,242935,5,1,0,0,242949,242935
19069,38244.0,243685,250262,3,0,1,0,243685,250262
19070,38246.0,242608,241414,4,0,0,0,242608,241414
19071,38248.0,242298,238419,5,1,0,0,242298,238419
19072,38250.0,240222,238606,5,0,0,0,240222,238606
19073,38252.0,241504,240543,6,1,0,0,241504,240543
19074,38254.0,243200,242144,7,1,0,0,243200,242144
19075,38256.0,243430,239683,5,0,0,0,243430,239683
19076,38258.0,244935,239740,3,1,0,0,244935,239740
19077,38260.0,247057,245035,11,1,0,0,247057,245035
19078,38262.0,246917,246267,10,0,1,0,246917,246267
19079,38264.0,248062,244184,6,0,1,0,248062,244184
19080,38266.0,250265,249528,7,1,1,1,250265,249528
19081,38268.0,247752,253554,3,0,0,0,247752,253554
19082,38270.0,249992,255540,5,0,0,0,249992,255540
19083,38272.0,252426,256965,7,0,1,0,252426,256965
19084,38274.0,246452,253813,7,0,0,0,246452,253813
19085,38276.0,246741,254334,10,0,1,0,246741,254334
19086,38278.0,247317,254449,11,1,0,0,247317,254449
19087,38280.0,243815,248681,12,1,0,0,243815,248681
19088,38282.0,244502,252209,3,0,0,0,244502,252209
19089,38284.0,243392,250107,3,1,0,0,243392,250107
19090,38286.0,242126,248385,7,0,1,0,242126,248385
19091,38288.0,244783,248254,7,0,0,0,244783,248254
19092,38290.0,242649,251522,5,0,0,0,242649,251522
19093,38292.0,242327,254098,6,0,0,0,242327,254098
19094,38294.0,241838,252657,6,0,0,0,241838,252657
19095,38296.0,249570,260651,5,0,0,0,249570,260651
19096,38299.0,241255,254561,7,0,0,0,241255,254561
19097,38300.0,252360,260597,9,1,1,0,252360,260597
19098,38303.0,231862,235079,9,1,0,0,231862,235079
19099,38305.0,266791,268148,5,1,0,0,266791,268148
19100,38307.0,244877,247732,2,0,1,0,244877,247732
19101,38309.0,249002,243987,7,0,0,0,249002,243987
19102,38311.0,250465,235608,4,0,0,0,250465,235608
19103,38313.0,229282,217883,6,1,0,0,229282,217883
19104,38315.0,271393,261700,9,1,0,0,271393,261700
19105,38317.0,247815,244363,4,0,0,0,247815,244363
19106,38319.0,247524,248994,4,1,0,0,247524,248994
19107,38321.0,246941,251012,7,0,0,0,246941,251012
19108,38323.0,252133,256804,7,0,0,0,252133,256804
19109,38325.0,252597,258274,3,0,0,0,252597,258274
19110,38327.0,252848,259604,3,0,0,0,252848,259604
19111,38329.0,252346,256168,12,1,1,0,252346,256168
19112,38331.0,254122,252872,3,0,1,0,254122,252872
19113,38333.0,253907,252494,1,0,0,0,253907,252494
19114,38335.0,248772,255205,7,0,1,0,248772,255205
19115,38337.0,245785,253868,11,2,0,0,245785,253868
19116,38339.0,243736,252575,4,0,0,0,243736,252575
19117,38341.0,245492,251221,11,1,2,0,245492,251221
19118,38343.0,248542,248749,3,0,0,0,248542,248749
19119,38345.0,249501,244356,6,0,0,0,249501,244356
19120,38347.0,248103,240613,6,0,0,0,248103,240613
19121,38349.0,251039,238857,5,0,0,0,251039,238857
19122,38351.0,253772,248590,6,0,0,0,253772,248590
19123,38353.0,253272,256325,8,0,1,0,253272,256325
19124,38355.0,246294,251548,3,0,0,0,246294,251548
19125,38357.0,251623,259754,5,0,1,0,251623,259754
19126,38359.0,197355,207442,7,0,0,0,197355,207442
19127,38361.0,304454,322394,5,0,0,0,304454,322394
19128,38363.0,254018,265753,5,0,0,0,254018,265753
19129,38365.0,255549,266024,8,0,0,0,255549,266024
19130,38367.0,256823,268676,3,0,0,0,256823,268676
19131,38369.0,257452,270188,2,0,0,0,257452,270188
19132,38371.0,257689,268755,7,0,1,0,257689,268755
19133,38373.0,254896,266939,10,1,1,0,254896,266939
19134,38375.0,255405,269468,11,0,0,0,255405,269468
19135,38377.0,252516,268591,6,0,0,0,252516,268591
19136,38379.0,255054,268653,6,0,0,0,255054,268653
19137,38381.0,255740,267662,6,0,0,0,255740,267662
19138,38383.0,251150,263125,3,0,0,0,251150,263125
19139,38385.0,252876,263155,8,0,1,0,252876,263155
19140,38387.0,252320,265494,9,1,0,0,252320,265494
19141,38389.0,254443,266731,6,0,1,0,254443,266731
19142,38391.0,255952,264308,5,0,0,0,255952,264308
19143,38393.0,251370,260615,10,1,0,0,251370,260615
19144,38395.0,248829,262056,6,0,0,0,248829,262056
19145,38397.0,252240,268559,9,0,0,0,252240,268559
19146,38399.0,251008,270692,9,0,1,0,251008,270692
19147,38401.0,250225,268143,8,1,0,0,250225,268143
19148,38403.0,249215,265075,6,0,0,0,249215,265075
19149,38405.0,252881,265419,6,0,0,0,252881,265419
19150,38407.0,251373,262514,9,0,0,0,251373,262514
19151,38409.0,252172,260595,5,1,0,0,252172,260595
19152,38411.0,252177,267871,10,1,1,0,252177,267871
19153,38413.0,253330,272992,10,1,0,0,253330,272992
19154,38415.0,252112,269847,7,2,1,0,252112,269847
19155,38417.0,252827,267913,5,0,0,0,252827,267913
19156,38419.0,252459,266349,9,1,0,0,252459,266349
19157,38421.0,252158,266136,2,0,0,0,252158,266136
19158,38423.0,253490,265307,4,0,1,0,253490,265307
19159,38425.0,250774,263125,8,0,0,0,250774,263125
19160,38427.0,254232,265501,8,0,0,0,254232,265501
19161,38429.0,249858,258871,9,0,0,0,249858,258871
19162,38431.0,253403,261315,4,1,0,0,253403,261315
19163,38433.0,253590,258649,5,0,0,0,253590,258649
19164,38435.0,253406,259123,6,0,0,0,253406,259123
19165,38437.0,245564,252098,7,0,0,0,245564,252098
19166,38439.0,247698,250871,7,0,0,0,247698,250871
19167,38441.0,245172,248607,11,1,0,0,245172,248607
19168,38443.0,237445,239210,7,0,0,0,237445,239210
19169,38445.0,239166,245472,8,0,0,0,239166,245472
19170,38447.0,238128,251381,6,0,0,0,238128,251381
19171,38449.0,238682,254394,6,0,0,0,238682,254394
19172,38451.0,240823,258398,9,0,1,0,240823,258398
19173,38453.0,240904,259778,6,0,0,0,240904,259778
19174,38455.0,238989,257147,6,0,0,0,238989,257147
19175,38457.0,239062,254663,5,0,0,0,239062,254663
19176,38459.0,238353,249888,8,2,1,1,238353,249888
19177,38461.0,238956,244699,6,1,0,0,238956,244699
19178,38463.0,235870,240590,4,0,1,0,235870,240590
19179,38465.0,238117,240146,5,0,0,0,238117,240146
19180,38467.0,242406,239252,10,0,0,0,242406,239252
19181,38469.0,246414,239853,4,0,0,0,246414,239853
19182,38471.0,246751,239612,2,0,0,0,246751,239612
19183,38473.0,249831,245286,14,0,1,0,249831,245286
19184,38475.0,247113,249359,10,1,0,0,247113,249359
19185,38477.0,248120,252941,13,0,0,0,248120,252941
19186,38479.0,248347,252768,1,0,0,0,248347,252768
19187,38481.0,245120,249132,4,0,0,0,245120,249132
19188,38483.0,203195,204271,12,2,2,0,203195,204271
19189,38485.0,273059,269937,10,1,0,0,273059,269937
19190,38487.0,261616,261711,15,0,0,0,261616,261711
19191,38489.0,247896,251918,13,0,0,0,247896,251918
19192,38491.0,246015,250675,9,1,0,0,246015,250675
19193,38493.0,243898,249083,10,0,0,0,243898,249083
19194,38495.0,240890,248877,9,0,1,0,240890,248877
19195,38497.0,241338,252581,4,0,0,0,241338,252581
19196,38499.0,248728,262493,7,0,0,0,248728,262493
19197,38501.0,231545,241405,7,0,0,0,231545,241405
19198,38503.0,261695,271605,8,0,0,0,261695,271605
19199,38505.0,254873,257649,9,1,0,0,254873,257649
19200,38507.0,254872,257066,7,0,0,0,254872,257066
19201,38509.0,255138,259078,3,1,0,0,255138,259078
19202,38511.0,210983,212743,5,0,0,0,210983,212743
19203,38513.0,293913,305609,9,0,1,0,293913,305609
19204,38515.0,251641,266308,3,0,0,0,251641,266308
19205,38517.0,247456,266009,9,0,1,0,247456,266009
19206,38519.0,245503,264147,7,1,1,0,245503,264147
19207,38521.0,246423,264417,8,0,1,0,246423,264417
19208,38523.0,246684,259964,3,1,0,0,246684,259964
19209,38525.0,246557,250923,5,1,0,0,246557,250923
19210,38527.0,245379,244360,8,1,0,0,245379,244360
19211,38529.0,240424,233644,8,1,1,0,240424,233644
19212,38531.0,238539,232418,6,0,1,0,238539,232418
19213,38533.0,242243,239617,5,1,0,0,242243,239617
19214,38535.0,241578,245130,7,0,0,0,241578,245130
19215,38537.0,239938,246456,8,2,0,0,239938,246456
19216,38539.0,241405,246330,8,0,1,0,241405,246330
19217,38541.0,242680,247199,5,2,0,0,242680,247199
19218,38543.0,245467,248260,5,0,1,0,245467,248260
19219,38545.0,240063,237804,9,2,2,0,240063,237804
19220,38547.0,244953,238163,8,1,0,0,244953,238163
19221,38549.0,243085,235980,11,0,0,0,243085,235980
19222,38551.0,245590,241240,5,0,2,0,245590,241240
19223,38553.0,243798,238834,11,0,1,0,243798,238834
19224,38555.0,243772,240678,3,0,1,0,243772,240678
19225,38557.0,245356,248813,10,0,0,0,245356,248813
19226,38559.0,249858,253005,3,2,0,0,249858,253005
19227,38561.0,248758,257701,6,1,0,0,248758,257701
19228,38563.0,244901,255122,5,0,0,0,244901,255122
19229,38565.0,245182,250808,7,0,0,0,245182,250808
19230,38567.0,245369,247154,10,2,0,0,245369,247154
19231,38569.0,221353,216256,3,0,0,0,221353,216256
19232,38571.0,270416,255942,7,1,1,0,270416,255942
19233,38573.0,246493,229356,7,1,0,0,246493,229356
19234,38575.0,243492,225973,11,1,0,0,243492,225973
19235,38577.0,202574,189884,5,0,0,0,202574,189884
19236,38579.0,278820,273267,8,1,0,0,278820,273267
19237,38581.0,188531,190852,11,0,0,0,188531,190852
19238,38583.0,284421,294666,10,0,1,0,284421,294666
19239,38585.0,239964,249828,9,0,1,0,239964,249828
19240,38587.0,240430,247004,3,0,0,0,240430,247004
19241,38589.0,243108,251418,11,0,1,0,243108,251418
19242,38591.0,245240,249715,8,0,0,0,245240,249715
19243,38593.0,246916,251489,4,0,0,0,246916,251489
19244,38595.0,249192,255684,9,0,0,0,249192,255684
19245,38597.0,247048,251564,11,1,0,0,247048,251564
19246,38599.0,191824,190976,3,0,0,0,191824,190976
19247,38601.0,293191,290363,9,0,0,0,293191,290363
19248,38603.0,241639,239574,9,0,1,0,241639,239574
19249,38605.0,243364,238819,4,1,1,0,243364,238819
19250,38607.0,242714,243932,5,1,0,0,242714,243932
19251,38609.0,214525,217895,7,2,1,0,214525,217895
19252,38611.0,271339,276134,4,0,0,0,271339,276134
19253,38613.0,245563,249464,8,0,0,0,245563,249464
19254,38615.0,247499,250858,6,0,1,0,247499,250858
19255,38617.0,248810,250208,6,1,1,0,248810,250208
19256,38619.0,247714,252877,3,0,0,0,247714,252877
19257,38621.0,244583,250899,3,0,0,0,244583,250899
19258,38623.0,245833,251235,2,0,1,0,245833,251235
19259,38625.0,195745,200858,9,1,0,0,195745,200858
19260,38627.0,238247,250928,4,0,0,0,238247,250928
19261,38629.0,251844,269062,0,0,0,0,251844,269062
19262,38631.0,266969,282178,3,0,0,0,266969,282178
19263,38633.0,234692,247150,3,0,0,0,234692,247150
19264,38635.0,236257,252588,6,1,0,0,236257,252588
19265,38637.0,235633,246274,9,0,0,0,235633,246274
19266,38639.0,235971,242215,3,1,2,1,235971,242215
19267,38641.0,240017,239641,7,2,0,0,240017,239641
19268,38643.0,240478,240281,4,0,0,0,240478,240281
19269,38645.0,242277,243086,3,0,0,0,242277,243086
19270,38647.0,245078,246873,7,0,0,0,245078,246873
19271,38649.0,248999,253509,4,0,0,0,248999,253509
19272,38651.0,196190,194065,3,0,1,0,196190,194065
19273,38653.0,244743,238405,6,1,0,0,244743,238405
19274,38655.0,244822,232140,3,0,0,0,244822,232140
19275,38658.0,243112,227882,2,0,0,0,243112,227882
19276,38660.0,262809,247667,3,0,0,0,262809,247667
19277,38662.0,255693,240461,12,0,1,0,255693,240461
19278,38664.0,263592,243561,8,1,1,0,263592,243561
19279,38666.0,247854,223034,4,1,0,0,247854,223034
19280,38668.0,247478,224853,5,1,0,0,247478,224853
19281,38670.0,250191,227411,5,0,2,0,250191,227411
19282,38672.0,250945,227852,8,0,1,0,250945,227852
19283,38674.0,253704,230827,11,1,0,0,253704,230827
19284,38676.0,256710,233099,7,0,0,0,256710,233099
19285,38678.0,254122,235180,4,0,0,0,254122,235180
19286,38680.0,256293,239836,5,1,0,0,256293,239836
19287,38682.0,253423,237824,10,0,0,0,253423,237824
19288,38684.0,247949,230437,9,0,0,0,247949,230437
19289,38686.0,246378,231128,2,0,0,0,246378,231128
19290,38688.0,244816,237230,5,0,0,0,244816,237230
19291,38690.0,243427,238906,6,0,0,0,243427,238906
19292,38692.0,242540,239184,12,0,2,0,242540,239184
19293,38694.0,237861,239475,3,0,0,0,237861,239475
19294,38696.0,237212,239019,6,0,0,0,237212,239019
19295,38698.0,238149,241187,6,0,0,0,238149,241187
19296,38700.0,237327,239430,2,1,0,0,237327,239430
19297,38702.0,236686,237897,3,0,0,0,236686,237897
19298,38704.0,216375,222045,5,0,1,0,216375,222045
19299,38706.0,209736,219517,5,0,0,0,209736,219517
19300,38708.0,284928,298252,7,0,2,0,284928,298252
19301,38710.0,243606,254378,5,0,0,0,243606,254378
19302,38712.0,244532,248057,8,0,0,0,244532,248057
19303,38714.0,237029,229208,9,0,0,0,237029,229208
19304,38716.0,242567,232152,5,0,0,0,242567,232152
19305,38718.0,222569,218202,5,0,0,0,222569,218202
19306,38720.0,262320,257468,7,0,1,0,262320,257468
19307,38722.0,247730,241833,4,0,1,0,247730,241833
19308,38724.0,250384,243391,13,1,2,0,250384,243391
19309,38726.0,250079,250592,8,0,0,0,250079,250592
19310,38728.0,248567,254726,2,0,0,0,248567,254726
19311,38730.0,246887,252729,7,0,0,0,246887,252729
19312,38732.0,247387,252297,9,0,1,0,247387,252297
19313,38734.0,212369,216521,5,0,1,0,212369,216521
19314,38736.0,275219,279135,7,0,0,0,275219,279135
19315,38738.0,243738,245224,6,0,0,0,243738,245224
19316,38740.0,253735,253974,3,0,0,0,253735,253974
19317,38742.0,246511,249777,1,0,0,0,246511,249777
19318,38744.0,251453,256203,7,0,0,0,251453,256203
19319,38746.0,247991,251941,6,0,0,0,247991,251941
19320,38748.0,247974,250642,4,0,1,0,247974,250642
19321,38750.0,246861,252636,5,0,0,0,246861,252636
19322,38752.0,246918,255592,4,0,0,0,246918,255592
19323,38754.0,247833,253516,9,0,0,0,247833,253516
19324,38756.0,248389,250762,9,0,1,0,248389,250762
19325,38758.0,248470,247240,5,0,0,0,248470,247240
19326,38760.0,249308,247274,8,2,2,0,249308,247274
19327,38762.0,248935,248020,5,0,0,0,248935,248020
19328,38764.0,248849,246899,8,1,1,0,248849,246899
19329,38766.0,248814,250363,9,0,2,0,248814,250363
19330,38768.0,245474,249936,11,0,0,0,245474,249936
19331,38770.0,203019,206776,8,0,0,0,203019,206776
19332,38772.0,246442,251615,5,0,0,0,246442,251615
19333,38774.0,249763,253854,4,0,0,0,249763,253854
19334,38776.0,295544,295655,12,2,1,0,295544,295655
19335,38778.0,250764,248068,5,1,0,0,250764,248068
19336,38780.0,245519,239463,4,0,0,0,245519,239463
19337,38782.0,237590,234034,6,0,0,0,237590,234034
19338,38784.0,224877,220513,6,0,1,0,224877,220513
19339,38786.0,257589,254388,14,0,1,0,257589,254388
19340,38788.0,223484,221009,2,0,0,0,223484,221009
19341,38790.0,245174,240978,6,0,0,0,245174,240978
19342,38792.0,245355,235227,5,0,0,0,245355,235227
19343,38794.0,279995,261743,7,1,1,0,279995,261743
19344,38796.0,212301,199638,3,0,1,0,212301,199638
19345,38798.0,233504,223940,11,0,1,0,233504,223940
19346,38800.0,236102,230751,12,0,0,0,236102,230751
19347,38802.0,241034,239845,3,1,0,0,241034,239845
19348,38804.0,259650,260054,9,0,1,0,259650,260054
19349,38806.0,235206,235931,6,0,1,0,235206,235931
19350,38808.0,235923,236629,7,0,0,0,235923,236629
19351,38810.0,268330,269599,5,0,0,0,268330,269599
19352,38812.0,233197,236967,5,1,0,0,233197,236967
19353,38814.0,234992,238979,5,0,0,0,234992,238979
19354,38816.0,242571,246954,5,0,0,0,242571,246954
19355,38818.0,247338,250442,7,0,0,0,247338,250442
19356,38820.0,245298,250838,7,0,1,0,245298,250838
19357,38822.0,249876,257012,10,1,0,0,249876,257012
19358,38824.0,237131,242000,15,1,1,0,237131,242000
19359,38826.0,233738,237267,10,0,0,0,233738,237267
19360,38828.0,239544,240099,4,0,0,0,239544,240099
19361,38830.0,241126,243803,13,0,0,0,241126,243803
19362,38832.0,243502,247038,5,1,1,0,243502,247038
19363,38834.0,242320,244288,7,0,0,0,242320,244288
19364,38836.0,245252,248244,9,0,1,0,245252,248244
19365,38838.0,245298,248044,7,0,0,0,245298,248044
19366,38840.0,293078,291555,8,0,0,0,293078,291555
19367,38842.0,242336,239398,8,0,0,0,242336,239398
19368,38844.0,199554,196374,5,0,0,0,199554,196374
19369,38846.0,248137,240745,5,1,1,0,248137,240745
19370,38848.0,300981,294539,9,0,1,0,300981,294539
19371,38850.0,248339,238861,7,0,0,0,248339,238861
19372,38852.0,249056,240473,6,0,0,0,249056,240473
19373,38854.0,248613,243598,3,0,0,0,248613,243598
19374,38856.0,194060,193407,5,0,1,0,194060,193407
19375,38858.0,288392,290601,10,0,2,0,288392,290601
19376,38860.0,239677,249508,6,0,1,0,239677,249508
19377,38862.0,238770,247650,16,1,1,0,238770,247650
19378,38864.0,237755,245193,8,0,0,0,237755,245193
19379,38866.0,235446,249032,8,0,1,0,235446,249032
19380,38868.0,234889,253039,8,1,0,0,234889,253039
19381,38870.0,235054,252146,5,1,0,0,235054,252146
19382,38872.0,233285,250687,9,0,1,0,233285,250687
19383,38874.0,234314,253897,4,0,0,0,234314,253897
19384,38876.0,233735,250441,8,0,0,0,233735,250441
19385,38878.0,231504,246757,9,1,0,0,231504,246757
19386,38880.0,230951,248330,3,0,1,0,230951,248330
19387,38882.0,233350,247818,5,2,0,0,233350,247818
19388,38884.0,237230,246932,9,1,0,0,237230,246932
19389,38886.0,237291,243105,8,0,0,0,237291,243105
19390,38888.0,238072,240890,6,0,0,0,238072,240890
19391,38890.0,239403,242026,6,0,0,0,239403,242026
19392,38892.0,239418,241978,7,0,1,0,239418,241978
19393,38894.0,242018,238864,9,2,2,1,242018,238864
19394,38896.0,244985,244792,8,0,0,0,244985,244792
19395,38898.0,243363,247004,6,1,1,1,243363,247004
19396,38900.0,241930,245386,3,0,0,0,241930,245386
19397,38902.0,239581,246777,7,0,0,0,239581,246777
19398,38904.0,238784,253312,6,0,1,0,238784,253312
19399,38906.0,237056,251795,10,0,1,0,237056,251795
19400,38908.0,238081,241191,7,1,0,0,238081,241191
19401,38910.0,242417,236415,6,0,1,0,242417,236415
19402,38912.0,245576,237123,8,2,1,1,245576,237123
19403,38914.0,244278,236717,9,0,0,0,244278,236717
19404,38916.0,243132,235924,4,0,0,0,243132,235924
19405,38918.0,236037,229947,8,0,1,0,236037,229947
19406,38920.0,236410,230320,6,1,0,0,236410,230320
19407,38922.0,234564,235856,6,0,0,0,234564,235856
19408,38924.0,235133,241043,4,0,0,0,235133,241043
19409,38926.0,235220,241706,9,1,0,0,235220,241706
19410,38928.0,236751,240370,9,0,0,0,236751,240370
19411,38930.0,237571,250400,4,1,0,0,237571,250400
19412,38932.0,239248,256072,7,0,1,0,239248,256072
19413,38934.0,239593,254803,6,0,0,0,239593,254803
19414,38936.0,238675,253675,8,0,0,0,238675,253675
19415,38938.0,234674,250097,8,0,0,0,234674,250097
19416,38940.0,234132,251997,7,0,0,0,234132,251997
19417,38942.0,233033,250935,5,1,0,0,233033,250935
19418,38944.0,230733,250516,7,0,0,0,230733,250516
19419,38946.0,229433,256082,8,0,0,0,229433,256082
19420,38948.0,181880,206354,6,1,1,0,181880,206354
19421,38950.0,279582,320295,11,0,1,0,279582,320295
19422,38952.0,232314,265529,10,1,0,0,232314,265529
19423,38954.0,230491,261011,6,0,0,0,230491,261011
19424,38956.0,228015,253961,3,0,0,0,228015,253961
19425,38958.0,229235,258527,7,0,0,0,229235,258527
19426,38960.0,230443,259566,8,0,1,0,230443,259566
19427,38962.0,228458,255493,8,0,0,0,228458,255493
19428,38964.0,230298,254623,6,0,0,0,230298,254623
19429,38966.0,228497,249510,5,0,0,0,228497,249510
19430,38968.0,232861,250266,5,0,0,0,232861,250266
19431,38970.0,237212,236366,8,2,0,0,237212,236366
19432,38972.0,243030,232621,10,0,1,0,243030,232621
19433,38974.0,243557,234366,9,0,0,0,243557,234366
19434,38976.0,240721,246607,7,1,1,0,240721,246607
19435,38978.0,239107,249562,6,0,2,0,239107,249562
19436,38980.0,236006,249942,3,0,0,0,236006,249942
19437,38982.0,236076,247799,7,0,1,0,236076,247799
19438,38984.0,235728,248001,12,0,0,0,235728,248001
19439,38986.0,187023,200383,5,0,0,0,187023,200383
19440,38988.0,277742,302079,5,2,0,0,277742,302079
19441,38990.0,229663,254529,7,0,0,0,229663,254529
19442,38992.0,223078,247893,6,0,1,0,223078,247893
19443,38995.0,228138,253209,6,0,0,0,228138,253209
19444,38997.0,228150,248792,7,2,1,0,228150,248792
19445,38999.0,231562,248118,9,0,0,0,231562,248118
19446,39001.0,186908,197560,6,0,0,0,186908,197560
19447,39003.0,280195,291783,8,0,0,0,280195,291783
19448,39005.0,235253,243891,7,0,2,0,235253,243891
19449,39007.0,231147,236453,5,2,0,0,231147,236453
19450,39009.0,236984,242209,2,0,0,0,236984,242209
19451,39011.0,235149,247779,10,1,1,0,235149,247779
19452,39013.0,231788,246275,6,1,0,0,231788,246275
19453,39015.0,184591,192464,7,0,1,0,184591,192464
19454,39017.0,282595,286202,15,1,0,0,282595,286202
19455,39019.0,234313,236908,9,0,2,0,234313,236908
19456,39021.0,237636,237971,11,0,0,0,237636,237971
19457,39023.0,237339,237303,4,0,0,0,237339,237303
19458,39025.0,238089,236700,6,0,0,0,238089,236700
19459,39027.0,239305,233470,6,0,0,0,239305,233470
19460,39029.0,238989,230878,13,1,0,0,238989,230878
19461,39031.0,239242,228881,6,0,0,0,239242,228881
19462,39033.0,237685,229608,8,1,0,0,237685,229608
19463,39035.0,237263,229169,2,0,0,0,237263,229169
19464,39037.0,236949,225532,7,0,1,0,236949,225532
19465,39039.0,239331,226922,5,0,0,0,239331,226922
19466,39041.0,239728,230783,6,1,0,0,239728,230783
19467,39043.0,241410,242282,1,0,1,0,241410,242282
19468,39045.0,244306,251795,1,0,0,0,244306,251795
19469,39047.0,237247,251325,2,0,0,0,237247,251325
19470,39049.0,243099,261386,8,0,1,0,243099,261386
19471,39051.0,238209,260547,9,0,0,0,238209,260547
19472,39053.0,238621,252212,3,0,0,0,238621,252212
19473,39055.0,239149,246439,4,1,0,0,239149,246439
19474,39057.0,239934,240823,10,0,0,0,239934,240823
19475,39059.0,236760,232701,8,0,0,0,236760,232701
19476,39061.0,236604,232664,4,0,0,0,236604,232664
19477,39063.0,233083,229190,6,0,0,0,233083,229190
19478,39065.0,231778,230837,11,1,0,0,231778,230837
19479,39067.0,227717,231510,9,0,1,0,227717,231510
19480,39069.0,223286,234988,7,0,0,0,223286,234988
19481,39071.0,222901,237852,6,2,0,0,222901,237852
19482,39073.0,222011,244485,3,0,0,0,222011,244485
19483,39075.0,223565,247112,6,0,0,0,223565,247112
19484,39077.0,224028,242754,7,0,0,0,224028,242754
19485,39079.0,225402,238505,6,0,0,0,225402,238505
19486,39081.0,229372,244605,7,1,0,0,229372,244605
19487,39083.0,225725,244237,6,1,0,0,225725,244237
19488,39085.0,226072,245392,4,0,0,0,226072,245392
19489,39087.0,225633,243866,8,1,0,0,225633,243866
19490,39089.0,224183,237914,6,1,0,0,224183,237914
19491,39091.0,225927,239896,9,0,0,0,225927,239896
19492,39093.0,219115,233559,10,0,1,0,219115,233559
19493,39095.0,220329,226522,6,0,0,0,220329,226522
19494,39097.0,223728,223251,8,0,0,0,223728,223251
19495,39099.0,226560,222687,3,0,0,0,226560,222687
19496,39101.0,230711,223213,6,1,0,0,230711,223213
19497,39103.0,233325,225983,5,0,0,0,233325,225983
19498,39105.0,234666,228068,6,0,0,0,234666,228068
19499,39107.0,241303,230426,13,0,1,0,241303,230426
19500,39109.0,238870,232914,7,1,0,0,238870,232914
19501,39111.0,233814,236996,4,0,2,0,233814,236996
19502,39113.0,230475,235106,12,0,0,0,230475,235106
19503,39115.0,237284,241575,4,0,0,0,237284,241575
19504,39117.0,236485,240963,5,0,0,0,236485,240963
19505,39119.0,234653,239087,8,0,0,0,234653,239087
19506,39121.0,233439,236522,4,0,0,0,233439,236522
19507,39123.0,227483,230470,6,0,0,0,227483,230470
19508,39125.0,230690,227485,5,0,0,0,230690,227485
19509,39127.0,232793,228582,6,0,0,0,232793,228582
19510,39129.0,228454,229298,10,0,1,0,228454,229298
19511,39131.0,231083,227025,5,0,0,0,231083,227025
19512,39133.0,231946,233457,6,1,0,0,231946,233457
19513,39135.0,235068,246025,4,1,0,0,235068,246025
19514,39137.0,241440,249669,8,1,0,0,241440,249669
19515,39139.0,243391,250694,4,1,1,0,243391,250694
19516,39141.0,243339,249391,9,1,0,0,243339,249391
19517,39143.0,242748,247040,3,0,0,0,242748,247040
19518,39145.0,237649,245149,6,0,0,0,237649,245149
19519,39147.0,234167,244553,7,1,0,0,234167,244553
19520,39149.0,231363,239869,3,1,0,0,231363,239869
19521,39151.0,233085,241541,8,0,0,0,233085,241541
19522,39153.0,230993,240246,10,1,0,0,230993,240246
19523,39155.0,232573,242457,10,1,0,0,232573,242457
19524,39157.0,235477,241380,6,0,0,0,235477,241380
19525,39159.0,234151,235963,12,1,0,0,234151,235963
19526,39161.0,234678,226776,7,0,0,0,234678,226776
19527,39163.0,236052,215698,6,0,1,0,236052,215698
19528,39165.0,235635,209885,5,0,1,0,235635,209885
19529,39167.0,233656,208964,12,0,0,0,233656,208964
19530,39169.0,235356,203618,7,0,1,0,235356,203618
19531,39171.0,235473,204146,2,0,0,0,235473,204146
19532,39173.0,235429,201913,3,0,0,0,235429,201913
19533,39175.0,234264,197291,11,0,0,0,234264,197291
19534,39177.0,234947,195058,5,1,0,0,234947,195058
19535,39179.0,234888,196129,9,0,1,0,234888,196129
19536,39181.0,235111,198479,7,0,1,0,235111,198479
19537,39183.0,235499,200217,3,0,1,0,235499,200217
19538,39185.0,230579,198268,7,0,0,0,230579,198268
19539,39187.0,236671,214394,9,0,2,0,236671,214394
19540,39189.0,238810,220468,7,2,0,0,238810,220468
19541,39191.0,239356,229321,10,1,0,0,239356,229321
19542,39193.0,236978,234618,7,0,0,0,236978,234618
19543,39195.0,239034,240117,5,0,0,0,239034,240117
19544,39197.0,238957,239183,14,0,0,0,238957,239183
19545,39199.0,236837,236974,7,0,0,0,236837,236974
19546,39201.0,237780,237431,7,0,0,0,237780,237431
19547,39203.0,240409,238661,5,1,0,0,240409,238661
19548,39205.0,242604,242596,5,1,0,0,242604,242596
19549,39207.0,240428,246019,7,0,0,0,240428,246019
19550,39209.0,239270,243488,8,1,0,0,239270,243488
19551,39211.0,240507,240174,6,0,2,0,240507,240174
19552,39213.0,241846,234557,6,0,0,0,241846,234557
19553,39215.0,242478,228942,6,0,0,0,242478,228942
19554,39217.0,245602,222889,12,0,0,0,245602,222889
19555,39219.0,249365,215952,3,0,0,0,249365,215952
19556,39221.0,246790,207103,9,0,1,0,246790,207103
