,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
205,411.0,537733,376910,109043,301853,212974,63578,652693,654573,331622,909252,470213,29878
206,413.0,538919,378002,109913,302992,214510,64394,656353,658057,332749,907802,468463,30050
207,415.0,544177,382928,112349,305041,215972,65403,670834,672609,340426,908615,469579,29795
208,417.0,548795,386244,113806,308388,219812,66827,682989,684833,346359,907925,469566,30117
209,419.0,552376,389966,114442,310132,221060,67391,685353,687151,347181,916920,473296,30265
210,421.0,552407,388225,113752,310463,220388,66511,679574,681393,345032,921331,474712,30381
211,423.0,555022,389912,113837,309107,219162,65798,678781,680667,345306,925216,478224,30572
212,425.0,560458,394502,116543,313988,223429,68179,692584,694514,351477,929240,479654,30336
213,427.0,565772,398543,117899,314956,224357,68452,703024,704896,355391,931524,480599,30375
214,429.0,568489,401371,118951,318816,227297,69140,709653,711617,359694,935381,482996,30525
215,431.0,571081,403782,119854,320031,227887,69289,714335,716243,361351,941013,485647,30754
216,433.0,576150,408038,122127,322278,230488,70538,723921,725901,366727,942843,486909,30695
217,435.0,579110,410615,123171,323480,231740,71646,733095,734983,371533,941210,485838,30815
218,437.0,576732,409075,122038,323189,231540,71389,730996,732848,369841,940534,485324,30906
219,439.0,569985,402741,119811,320627,229030,69835,714100,716072,361948,937662,484277,30684
220,441.0,568397,401640,119295,318821,228252,70031,712875,714873,360952,934851,482626,30469
221,443.0,576536,409585,122892,323322,231613,71896,730188,732290,370287,936639,483816,30642
222,445.0,578908,411881,123752,324613,233298,72344,740067,742145,375683,934267,482579,30433
223,447.0,578976,412119,124125,324196,232927,72014,739901,741974,373421,933298,481377,30405
224,449.0,575074,407985,122316,322560,231046,71138,728190,730252,368938,931819,479842,30785
225,451.0,566697,399814,118980,318645,227249,69237,704209,706173,356745,931492,481195,30481
226,453.0,559715,392119,114485,314155,222094,66546,678948,680719,343852,931319,480820,30405
227,455.0,556639,389017,112730,313263,220664,65673,668241,669969,338522,934177,481377,30418
228,457.0,553981,386549,111449,309290,217474,64296,656927,658688,333064,929197,480140,30389
229,459.0,550136,383362,110072,309289,217750,64531,656176,658049,332693,926742,477853,30445
230,461.0,551707,385262,111526,309960,218668,65280,661952,663814,335795,926342,477595,30341
231,463.0,555946,389780,113428,311954,220434,65762,676512,678264,343279,928308,478980,30544
232,465.0,559862,394068,115854,315754,224062,67525,689340,691292,350042,930045,480089,30592
233,467.0,563647,397682,117632,317469,226215,68932,698362,700310,354125,927151,479384,30327
234,469.0,565533,399378,118613,317360,226511,68879,705476,707280,357370,928934,479912,30344
235,471.0,569778,403087,120820,320857,229213,70043,715574,717494,362264,930829,480321,30437
236,473.0,567891,402532,120041,319930,229067,70511,713953,715984,362070,928362,479082,30305
237,475.0,569317,403365,120591,320584,229249,70229,716381,718256,363244,930657,480154,30339
238,477.0,567425,401328,119193,318079,226883,69758,709917,711844,359610,928751,479820,30413
239,479.0,563093,397176,117093,315362,224647,68239,697827,699745,353997,927532,478529,30449
240,481.0,559059,392845,115074,314045,223183,67468,688955,690885,348797,926510,477958,30255
241,483.0,558383,393032,115549,313512,222230,67475,689009,690857,349449,927582,478848,30417
242,485.0,562341,396770,117169,315748,224619,68424,696179,698125,353038,927676,479113,30356
243,487.0,562863,396354,116770,315467,224238,68043,697816,699657,354141,930195,481123,30378
244,489.0,561672,395497,116334,315291,224261,67533,691663,693489,350903,932362,481914,30294
245,491.0,564080,397859,117306,316990,225618,68272,699374,701242,354996,932396,481852,30482
246,493.0,565168,399007,118191,318068,226773,69057,706613,708568,357640,930986,481186,30669
247,495.0,564226,398357,118178,316909,225592,68976,701854,703714,355908,931978,481065,30749
248,497.0,560977,394776,115942,314882,223574,67793,692589,694441,351107,930850,480275,30545
249,499.0,555268,390032,114264,312070,220445,66197,677628,679547,344404,930055,480799,30644
250,501.0,551188,385004,111773,309281,218535,64742,666265,668068,338044,931191,481262,30380
251,503.0,551958,385909,111530,310323,218763,65190,665463,667172,336955,932478,480902,30854
252,505.0,547347,381037,109897,307355,216461,64312,656353,658057,333756,931717,481400,30560
253,507.0,542327,376453,107473,304399,213466,62804,639108,640905,323861,929964,479664,30508
254,509.0,539022,373586,105457,304277,212568,61744,631607,633261,320203,931552,480540,30680
255,511.0,536141,370489,104814,300742,209552,60891,623223,625002,316131,931971,480995,30491
256,513.0,533183,368310,104040,300046,208797,60051,617458,619167,313024,930616,480005,30518
257,515.0,529552,365435,102282,297931,207835,60120,609345,611019,309572,926259,478090,30210
258,517.0,524742,361992,100694,293507,203888,58541,600086,601694,304779,917348,474529,30114
259,519.0,522483,360281,100901,293112,204075,58649,599979,601641,304579,912320,471608,29661
260,521.0,523640,361053,101445,292575,203884,58834,603281,604932,306002,909678,470294,30024
261,523.0,522235,361312,102024,293725,205232,59998,609680,611394,310204,907269,467929,29693
262,525.0,528818,367282,104861,296290,207783,61648,627555,629142,318328,905536,467675,29862
263,527.0,539618,378899,110688,302925,214627,64249,661862,663547,335345,906941,468974,29722
264,529.0,545417,385054,114322,307984,219403,66378,680492,682527,344832,905422,466565,29647
265,531.0,547422,386553,114246,307083,218405,66392,683272,685230,346798,904110,467561,29721
266,533.0,548257,386297,114002,306922,218665,66404,684015,685921,346648,903927,467668,29876
267,535.0,550471,389853,115716,309031,220576,67352,692987,694823,351735,906836,468368,29946
268,537.0,553778,392222,116888,310563,222621,68604,698813,700752,354295,904227,467174,29600
269,539.0,557187,396304,118798,313394,225037,69687,709920,711915,360845,905920,469012,29811
270,541.0,559549,397979,119849,313908,225639,70194,715006,716905,362994,905630,468074,30058
271,543.0,557423,396555,119354,313480,225098,69714,711060,713123,360896,905820,467385,29807
272,545.0,552720,391765,116741,311424,222762,68614,698345,700248,353780,907358,468684,29658
273,547.0,551135,389110,114721,309006,219429,66828,684449,686394,347343,911692,471382,30224
274,549.0,550532,386839,113578,310111,220108,66589,675754,677665,343194,918644,474190,30304
275,551.0,550366,386196,112032,308635,217857,65340,668730,670624,339134,925209,477023,30278
276,553.0,548738,383651,110360,308071,217205,64895,664489,666222,336424,928084,479118,30772
277,555.0,549622,383209,110752,308725,217371,64596,658511,660394,333837,931040,480513,30104
278,557.0,548992,382041,109930,307744,215796,63574,653428,655230,331940,932270,481472,30244
279,559.0,547182,379622,108252,306827,215473,63584,647891,649794,329131,934431,482040,30726
280,561.0,548463,380835,108366,307941,216179,63592,646681,648488,328437,933736,482950,30659
281,563.0,542743,376822,107049,304586,213267,62350,635118,636634,322071,932988,481148,30558
282,565.0,538212,371842,105185,301642,210738,60993,624433,626179,317361,933494,482606,30786
283,567.0,540728,374302,105431,303271,211476,61551,627250,629133,317987,931407,480662,30703
284,569.0,544872,378184,106804,305687,214247,62589,640611,642469,324990,930893,480429,30585
285,571.0,543307,376516,106647,303515,212703,62209,636388,638194,323255,931776,480728,30431
286,573.0,539287,372750,105654,303871,212073,61791,629236,630840,319248,929979,480822,30334
287,575.0,539566,372519,105261,301644,210472,61085,627509,629330,319499,933255,481889,30559
288,577.0,539970,373002,105094,302001,210913,61358,625706,627375,317460,931534,481368,30592
289,579.0,542701,375894,106509,303652,212057,61853,629226,631010,319786,934433,482960,30370
290,581.0,549801,382880,109432,306482,215406,63660,650570,652229,330029,933910,482687,30234
291,583.0,555990,388334,111787,311050,218951,65079,666815,668616,337976,938152,484851,30402
292,585.0,558005,390516,112829,311964,220497,66061,674365,676138,342205,936893,483687,30728
293,587.0,558065,390399,113739,313229,221508,66638,678400,680209,343791,933868,481425,30647
294,589.0,557076,390568,113580,311671,221172,66817,677132,679023,343649,930838,480885,30509
295,591.0,552057,387206,112773,309666,218990,65919,673394,675242,341598,922963,476871,30406
296,593.0,550092,385403,112197,306565,216747,65266,667593,669326,338380,915949,472792,30123
297,595.0,543670,380577,110681,305015,215957,64213,656930,658603,333289,912361,470718,29910
298,597.0,545789,383255,111972,304868,215890,65460,667302,669042,337903,907548,469449,29716
299,599.0,546888,384854,112887,306230,217550,65891,674175,675871,341747,906298,467749,29895
300,601.0,547569,385886,113453,307662,218944,66811,676333,678146,342834,905254,467713,29802
301,603.0,543734,382603,112060,306450,217953,65567,668234,669946,338659,906764,468699,29999
302,605.0,542269,380044,110932,304299,215666,64788,659563,661223,334257,906795,468474,30023
303,607.0,538774,375620,108011,302075,212976,63379,645979,647723,328985,912666,470924,29917
304,609.0,540551,376203,107819,303050,212793,62696,638357,640061,323657,916275,473185,29852
305,611.0,537448,373228,106393,301647,211257,61818,630480,632241,319322,919287,474610,30177
306,613.0,534237,369965,104401,299338,208903,60807,620904,622586,314974,923060,476633,29945
307,615.0,530312,365319,102732,297766,207029,60198,609353,610892,309168,923784,477305,30008
308,617.0,531416,366357,102604,297851,207333,59789,612053,613656,310437,926207,478665,30284
309,619.0,531609,366472,102720,298930,207983,59493,610837,612538,310493,929063,479331,30082
310,621.0,530401,365680,102428,297377,206989,59514,609894,611510,309394,926847,477635,30298
311,623.0,532711,368737,103961,299360,208781,60695,615562,617245,312856,925193,478165,30390
312,625.0,538759,373749,106190,302989,211639,62071,630120,631848,319504,927054,479286,30368
313,627.0,547739,382223,111149,306867,216289,64213,656798,658611,332875,927160,477965,30242
314,629.0,552109,386375,112256,309073,218316,65188,667322,669154,338181,930400,479942,30425
315,631.0,552078,385973,111815,310649,219071,65396,664366,666088,336520,930675,480232,30388
316,633.0,546671,381930,110513,308592,217502,64498,659267,661112,334742,926034,478094,30532
317,635.0,547370,383637,112068,308666,218091,65289,664204,665932,337746,920802,474759,30205
318,637.0,547715,384834,112137,307622,217734,66060,670231,672020,339698,915619,473400,29870
319,639.0,544515,381932,111422,305485,216485,65203,666964,668652,338373,910464,471058,29832
320,641.0,545219,382880,112282,305919,217472,65837,670177,672109,340508,908632,469287,29625
321,643.0,547008,386485,114444,306987,218361,66749,680230,682051,345479,906081,468807,29756
322,645.0,545991,384464,113478,307290,218669,66515,675036,676937,342297,907306,468780,29784
323,647.0,543465,381719,111454,305096,216113,65137,663915,665649,336785,904940,467449,29735
324,649.0,540814,378950,110106,302377,213783,64001,653543,655416,331506,907963,469630,29899
325,651.0,541670,379351,110054,304155,214453,64255,653117,654906,331326,913696,470360,29742
326,653.0,540461,376046,108455,302983,213350,63286,647243,648921,328603,917594,474331,29933
327,655.0,539494,375414,107301,303732,212999,62983,642532,644287,326383,923802,477100,30269
